Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1982,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.59341759287386
Brazil,BRA,1981,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.64295236241657
Brazil,BRA,1980,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.54451118507961
Brazil,BRA,1979,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.64776447124544
Brazil,BRA,1978,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.5956089682924
Brazil,BRA,1977,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.7765808214316
Brazil,BRA,1976,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.4794449215262
Brazil,BRA,1975,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.71514945316383
Brazil,BRA,1974,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.89436547574677
Brazil,BRA,1973,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,3.06064369837846
Brazil,BRA,1972,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.64241116873428
Brazil,BRA,1971,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.87523475316294
Brazil,BRA,1970,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.39896267031937
Brazil,BRA,2012,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,214529.12206
Brazil,BRA,2011,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,211102.47103
Brazil,BRA,2010,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,207675.82
Brazil,BRA,2009,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,190325.74
Brazil,BRA,2008,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,190957.83
Brazil,BRA,2007,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,189712.56
Brazil,BRA,2006,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,187250.23
Brazil,BRA,2005,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,238336.68
Brazil,BRA,2004,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,220865.39
Brazil,BRA,2003,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,203102.7
Brazil,BRA,2002,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,187722.05
Brazil,BRA,2001,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,182449.88
Brazil,BRA,2000,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,168873.43
Brazil,BRA,1999,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,181519.26
Brazil,BRA,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,193121.63
Brazil,BRA,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,172736.34
Brazil,BRA,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,168422.38
Brazil,BRA,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,172172.14
Brazil,BRA,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,162060.25
Brazil,BRA,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,177820.03
Brazil,BRA,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,166136.44
Brazil,BRA,1991,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,156866.2
Brazil,BRA,1990,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,156824.97
Brazil,BRA,1989,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,150324.89
Brazil,BRA,1988,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,145739.37
Brazil,BRA,1987,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,156594.64
Brazil,BRA,1986,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,140371.1
Brazil,BRA,1985,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,134823.03
Brazil,BRA,1984,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,129794.52
Brazil,BRA,1983,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,140032.58
Brazil,BRA,1982,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,138788.24
Brazil,BRA,1981,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,135387.85
Brazil,BRA,1980,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,142679.36
Brazil,BRA,1979,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,131963.59
Brazil,BRA,1978,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,126111.41
Brazil,BRA,1977,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,117036.16
Brazil,BRA,1976,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,128801.59
Brazil,BRA,1975,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,114144.79
Brazil,BRA,1974,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,104797.98
Brazil,BRA,1973,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,94995.47
Brazil,BRA,1972,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,103052.68
Brazil,BRA,1971,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,89532.34
Brazil,BRA,1970,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,107500.25
Brazil,BRA,2012,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,36.7952578342594
Brazil,BRA,2011,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,34.6102416152224
Brazil,BRA,2010,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,32.4252253961853
Brazil,BRA,2009,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.3618851640781
Brazil,BRA,2008,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.7649396011362
Brazil,BRA,2007,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,20.9708887557893
Brazil,BRA,2006,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,19.4007752719481
Brazil,BRA,2005,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,51.9762318462423
Brazil,BRA,2004,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,40.8356016264502
Brazil,BRA,2003,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,29.5091591600496
Brazil,BRA,2002,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,19.7016329733715
Brazil,BRA,2001,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,16.3398150179783
Brazil,BRA,2000,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.68274337945034
Brazil,BRA,1999,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,15.746401864448
Brazil,BRA,1998,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,23.1446943685052
Brazil,BRA,1997,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,10.1459416826287
Brazil,BRA,1996,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.39512974241283
Brazil,BRA,1995,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,9.78617754557838
Brazil,BRA,1994,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,3.33829491566298
Brazil,BRA,1993,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,13.3875746955348
Brazil,BRA,1992,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,5.93749196955051
Brazil,BRA,1991,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,0.0262904561690647
Brazil,BRA,2010,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,5753
Brazil,BRA,2008,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,6221.8
Brazil,BRA,2005,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,5622.1
Brazil,BRA,2000,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,4119.1
Brazil,BRA,1990,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,4958.1
Brazil,BRA,2017,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.7066294740724
Brazil,BRA,2016,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.6586760087632
Brazil,BRA,2015,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.5946556248812
Brazil,BRA,2014,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.989934768646
Brazil,BRA,2013,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.6099009220172
Brazil,BRA,2012,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.2854557635981
Brazil,BRA,2011,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.9127979882089
Brazil,BRA,2010,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.9552850623393
Brazil,BRA,2005,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.5959257322181
Brazil,BRA,2000,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.7734811860184
Brazil,BRA,1995,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.4128568980135
Brazil,BRA,1990,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.1438614382675
Brazil,BRA,2017,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,68.1350300575805
Brazil,BRA,2016,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,67.9525591753989
Brazil,BRA,2015,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,74.9277515309761
Brazil,BRA,2014,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,77.1164730889402
Brazil,BRA,2013,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,85.3347137545434
Brazil,BRA,2012,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,86.829230250407
Brazil,BRA,2011,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,91.9283745885836
Brazil,BRA,2010,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,90.9381232942568
Brazil,BRA,2005,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,89.7840830783103
Brazil,BRA,2000,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,90.7914047732454
Brazil,BRA,1995,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,89.4913766815271
Brazil,BRA,1990,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,88.9953305952514
Brazil,BRA,2010,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,1532
Brazil,BRA,2008,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,1397.3
Brazil,BRA,2005,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,1202
Brazil,BRA,2000,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,758.7
Brazil,BRA,1990,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,1507.9
Brazil,BRA,2018,"Bird species, threatened",EN.BIR.THRD.NO,175
Brazil,BRA,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,4.5
Brazil,BRA,2005,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,1329.05
Brazil,BRA,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0.482451027992547
Brazil,BRA,2018,"Fish species, threatened",EN.FSH.THRD.NO,93
Brazil,BRA,2018,"Plant species (higher), threatened",EN.HPT.THRD.NO,558
Brazil,BRA,2018,"Mammal species, threatened",EN.MAM.THRD.NO,80
Brazil,BRA,2010,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.512386278
Brazil,BRA,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.526558876
Brazil,BRA,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.520009081
Brazil,BRA,2010,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,2.045824096
Brazil,BRA,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,2.011902947
Brazil,BRA,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.952662439
Brazil,BRA,2010,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.558210374
Brazil,BRA,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.538461823
Brazil,BRA,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.47267152
Brazil,BRA,2018,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,16.2999992370605
Brazil,BRA,2016,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,16.2999992370605
Brazil,BRA,2014,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,22.2999992370605
Brazil,BRA,2010,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,26.8999996185303
Brazil,BRA,2005,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,29
Brazil,BRA,2000,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,31.5
Brazil,BRA,1995,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,34.0999984741211
Brazil,BRA,1990,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,36.7000007629395
Brazil,BRA,2016,Aquaculture production (metric tons),ER.FSH.AQUA.MT,581230
Brazil,BRA,2015,Aquaculture production (metric tons),ER.FSH.AQUA.MT,575230
Brazil,BRA,2014,Aquaculture production (metric tons),ER.FSH.AQUA.MT,564230
Brazil,BRA,2013,Aquaculture production (metric tons),ER.FSH.AQUA.MT,477752
Brazil,BRA,2012,Aquaculture production (metric tons),ER.FSH.AQUA.MT,480880
Brazil,BRA,2011,Aquaculture production (metric tons),ER.FSH.AQUA.MT,436084
Brazil,BRA,2010,Aquaculture production (metric tons),ER.FSH.AQUA.MT,411777
Brazil,BRA,2009,Aquaculture production (metric tons),ER.FSH.AQUA.MT,365127
Brazil,BRA,2008,Aquaculture production (metric tons),ER.FSH.AQUA.MT,331553
Brazil,BRA,2007,Aquaculture production (metric tons),ER.FSH.AQUA.MT,289048
Brazil,BRA,2006,Aquaculture production (metric tons),ER.FSH.AQUA.MT,271697
Brazil,BRA,2005,Aquaculture production (metric tons),ER.FSH.AQUA.MT,257784
Brazil,BRA,2004,Aquaculture production (metric tons),ER.FSH.AQUA.MT,269699
Brazil,BRA,2003,Aquaculture production (metric tons),ER.FSH.AQUA.MT,273268
Brazil,BRA,2002,Aquaculture production (metric tons),ER.FSH.AQUA.MT,247678
Brazil,BRA,2001,Aquaculture production (metric tons),ER.FSH.AQUA.MT,205568
Brazil,BRA,2000,Aquaculture production (metric tons),ER.FSH.AQUA.MT,172450
Brazil,BRA,1999,Aquaculture production (metric tons),ER.FSH.AQUA.MT,140657
Brazil,BRA,1998,Aquaculture production (metric tons),ER.FSH.AQUA.MT,103915
Brazil,BRA,1997,Aquaculture production (metric tons),ER.FSH.AQUA.MT,87676
Brazil,BRA,1996,Aquaculture production (metric tons),ER.FSH.AQUA.MT,77690
Brazil,BRA,1995,Aquaculture production (metric tons),ER.FSH.AQUA.MT,46202
Brazil,BRA,1994,Aquaculture production (metric tons),ER.FSH.AQUA.MT,30915
Brazil,BRA,1993,Aquaculture production (metric tons),ER.FSH.AQUA.MT,30390
Brazil,BRA,1992,Aquaculture production (metric tons),ER.FSH.AQUA.MT,29820
Brazil,BRA,1991,Aquaculture production (metric tons),ER.FSH.AQUA.MT,23390
Brazil,BRA,1990,Aquaculture production (metric tons),ER.FSH.AQUA.MT,20490
Brazil,BRA,1989,Aquaculture production (metric tons),ER.FSH.AQUA.MT,18170
Brazil,BRA,1988,Aquaculture production (metric tons),ER.FSH.AQUA.MT,15559
Brazil,BRA,1987,Aquaculture production (metric tons),ER.FSH.AQUA.MT,13140
Brazil,BRA,1986,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10990
Brazil,BRA,1985,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10873
Brazil,BRA,1984,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10700
Brazil,BRA,1983,Aquaculture production (metric tons),ER.FSH.AQUA.MT,9168
Brazil,BRA,1982,Aquaculture production (metric tons),ER.FSH.AQUA.MT,7586
Brazil,BRA,1981,Aquaculture production (metric tons),ER.FSH.AQUA.MT,5794
Brazil,BRA,1980,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3737
Brazil,BRA,1979,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1687
Brazil,BRA,1978,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1132
Brazil,BRA,1977,Aquaculture production (metric tons),ER.FSH.AQUA.MT,780
Brazil,BRA,1976,Aquaculture production (metric tons),ER.FSH.AQUA.MT,433
Brazil,BRA,1975,Aquaculture production (metric tons),ER.FSH.AQUA.MT,286
Brazil,BRA,1974,Aquaculture production (metric tons),ER.FSH.AQUA.MT,158
Brazil,BRA,1973,Aquaculture production (metric tons),ER.FSH.AQUA.MT,93
Brazil,BRA,1972,Aquaculture production (metric tons),ER.FSH.AQUA.MT,50
Brazil,BRA,1971,Aquaculture production (metric tons),ER.FSH.AQUA.MT,27
Brazil,BRA,1970,Aquaculture production (metric tons),ER.FSH.AQUA.MT,19
Brazil,BRA,1969,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10
Brazil,BRA,1968,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1967,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1966,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1965,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1964,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1963,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1962,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1961,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,1960,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Brazil,BRA,2016,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,705000
Brazil,BRA,2015,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,700000
Brazil,BRA,2014,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,767026
Brazil,BRA,2013,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,765286
Brazil,BRA,2012,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,820112
Brazil,BRA,2011,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,765393
Brazil,BRA,2010,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,785369
Brazil,BRA,2009,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,825412
Brazil,BRA,2008,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,791892
Brazil,BRA,2007,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,783177
Brazil,BRA,2006,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,779113
Brazil,BRA,2005,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,750261
Brazil,BRA,2004,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,746217
Brazil,BRA,2003,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,712144
Brazil,BRA,2002,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,755582
Brazil,BRA,2001,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,730378
Brazil,BRA,2000,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,666846
Brazil,BRA,1999,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,603941
Brazil,BRA,1998,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,606789
Brazil,BRA,1997,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,644585
Brazil,BRA,1996,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,615482
Brazil,BRA,1995,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,606708
Brazil,BRA,1994,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,670336
Brazil,BRA,1993,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,646051
Brazil,BRA,1992,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,640513
Brazil,BRA,1991,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,648120
Brazil,BRA,1990,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,619805
Brazil,BRA,1989,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,780468
Brazil,BRA,1988,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,814543
Brazil,BRA,1987,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,934852
Brazil,BRA,1986,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,946560
Brazil,BRA,1985,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,956684
Brazil,BRA,1984,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,949869
Brazil,BRA,1983,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,872106
Brazil,BRA,1982,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,824298
Brazil,BRA,1981,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,805771
Brazil,BRA,1980,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,804869
Brazil,BRA,1979,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,781886
Brazil,BRA,1978,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,753523
Brazil,BRA,1977,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,730936
Brazil,BRA,1976,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,659808
Brazil,BRA,1975,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,752504
Brazil,BRA,1974,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,715030
Brazil,BRA,1973,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,759919
Brazil,BRA,1972,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,620117
Brazil,BRA,1971,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,613442
Brazil,BRA,1970,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,573021
Brazil,BRA,1969,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,492293
Brazil,BRA,1968,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,495176
Brazil,BRA,1967,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,419796
Brazil,BRA,1966,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,393162
Brazil,BRA,1965,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,388912
Brazil,BRA,1964,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,368976
Brazil,BRA,1963,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,335588
Brazil,BRA,1962,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,379400
Brazil,BRA,1961,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,275100
Brazil,BRA,1960,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,251000
Brazil,BRA,2016,Total fisheries production (metric tons),ER.FSH.PROD.MT,1286230
Brazil,BRA,2015,Total fisheries production (metric tons),ER.FSH.PROD.MT,1275230
Brazil,BRA,2014,Total fisheries production (metric tons),ER.FSH.PROD.MT,1331256
Brazil,BRA,2013,Total fisheries production (metric tons),ER.FSH.PROD.MT,1243038
Brazil,BRA,2012,Total fisheries production (metric tons),ER.FSH.PROD.MT,1300992
Brazil,BRA,2011,Total fisheries production (metric tons),ER.FSH.PROD.MT,1201477
Brazil,BRA,2010,Total fisheries production (metric tons),ER.FSH.PROD.MT,1197146
Brazil,BRA,2009,Total fisheries production (metric tons),ER.FSH.PROD.MT,1190539
Brazil,BRA,2008,Total fisheries production (metric tons),ER.FSH.PROD.MT,1123445
Brazil,BRA,2007,Total fisheries production (metric tons),ER.FSH.PROD.MT,1072225
Brazil,BRA,2006,Total fisheries production (metric tons),ER.FSH.PROD.MT,1050810
Brazil,BRA,2005,Total fisheries production (metric tons),ER.FSH.PROD.MT,1008045
Brazil,BRA,2004,Total fisheries production (metric tons),ER.FSH.PROD.MT,1015916
Brazil,BRA,2003,Total fisheries production (metric tons),ER.FSH.PROD.MT,985412
Brazil,BRA,2002,Total fisheries production (metric tons),ER.FSH.PROD.MT,1003260
Brazil,BRA,2001,Total fisheries production (metric tons),ER.FSH.PROD.MT,935946
